Date,Adj Close
10/24/12,15.965459
10/25/12,16.13657
10/26/12,16.329998
10/31/12,16.091936
11/1/12,16.560625
11/2/12,16.411837
11/5/12,16.415594
11/6/12,16.332912
11/7/12,15.716576
11/8/12,15.656447
11/9/12,15.633896
11/12/12,15.611349
11/13/12,15.243056
11/14/12,15.002527
11/15/12,15.055146
11/16/12,15.175405
11/19/12,15.220505
11/20/12,14.664295
11/21/12,14.551554
11/23/12,14.822141
11/26/12,14.949915
11/27/12,14.97998
11/28/12,15.100239
11/29/12,14.679336
11/30/12,14.709392
12/3/12,14.686843
12/4/12,15.010043
12/5/12,14.919856
12/6/12,15.152856
12/7/12,15.152856
12/10/12,15.09273
12/11/12,15.521157
12/12/12,15.536185
12/13/12,15.400894
12/14/12,15.430958
12/17/12,15.461021
12/18/12,15.754156
12/19/12,15.85939
12/20/12,15.806776
12/21/12,15.611349
12/24/12,15.513635
12/26/12,15.521157
12/27/12,15.415925
12/28/12,15.205461
12/31/12,15.498608
1/2/13,16.069847
1/3/13,16.02474
1/4/13,15.904486
1/7/13,15.972129
1/8/13,15.851871
1/9/13,16.122458
1/10/13,16.38553
1/11/13,16.535852
1/14/13,16.535852
1/15/13,16.445658
1/16/13,16.618542
1/17/13,17.046967
1/18/13,15.972129
1/22/13,15.912002
1/23/13,15.86691
1/24/13,15.746646
1/25/13,15.754156
1/28/13,15.821812
1/29/13,15.994678
1/30/13,16.062325
1/31/13,15.814291
2/1/13,16.054811
2/4/13,15.904486
2/5/13,16.090614
2/6/13,15.946263
2/7/13,15.809522
2/8/13,15.953864
2/11/13,15.976659
2/12/13,16.098207
2/13/13,16.143791
2/14/13,16.128597
2/15/13,16.045031
2/19/13,16.022238
2/20/13,15.748748
2/21/13,15.384085
2/22/13,15.513236
2/25/13,15.368888
2/26/13,15.634795
2/27/13,15.900686
2/28/13,15.862703
3/1/13,15.976659
3/4/13,16.158987
3/5/13,16.341318
3/6/13,16.523647
3/7/13,16.630005
3/8/13,16.394497
3/11/13,16.478062
3/12/13,16.440083
3/13/13,16.455273
3/14/13,16.447678
3/15/13,16.242554
3/18/13,16.15139
3/19/13,16.060223
3/20/13,16.090614
3/21/13,15.984258
3/22/13,16.204567
3/25/13,16.067825
3/26/13,16.538839
3/27/13,16.584425
3/28/13,16.592024
4/1/13,16.280535
4/2/13,16.303333
4/3/13,15.991858
4/4/13,16.060223
4/5/13,15.908294
4/8/13,16.022238
4/9/13,16.523647
4/10/13,16.911098
4/11/13,16.584425
4/12/13,16.470467
4/15/13,16.242554
4/16/13,16.6528
4/17/13,16.660398
4/18/13,16.895906
4/19/13,17.047846
4/22/13,17.38212
4/23/13,17.761967
4/24/13,17.974686
4/25/13,17.761967
4/26/13,17.777164
4/29/13,18.050661
4/30/13,18.195007
5/1/13,18.225399
5/2/13,18.316563
5/3/13,18.374079
5/6/13,18.33573
5/7/13,18.519775
5/8/13,18.596462
5/9/13,18.680819
5/10/13,18.788181
5/13/13,18.466101
5/14/13,18.282047
5/15/13,18.558121
5/16/13,18.358738
5/17/13,18.435423
5/20/13,18.466101
5/21/13,18.519775
5/22/13,18.458429
5/23/13,18.443092
5/24/13,18.343395
5/28/13,18.466101
5/29/13,18.611805
5/30/13,18.565786
5/31/13,18.619471
6/3/13,19.355659
6/4/13,19.44768
6/5/13,18.941559
6/6/13,18.903208
6/7/13,18.857199
6/10/13,19.179277
6/11/13,18.949223
6/12/13,18.757505
6/13/13,19.163946
6/14/13,19.110264
6/17/13,19.248301
6/18/13,19.532038
6/19/13,19.17161
6/20/13,18.550453
6/21/13,18.558121
6/24/13,18.082664
6/25/13,18.312717
6/26/13,18.412416
6/27/13,18.443092
6/28/13,18.581127
7/1/13,18.320391
7/2/13,18.190025
7/3/13,18.220703
7/5/13,18.450758
7/8/13,17.783588
7/9/13,17.745243
7/10/13,17.829599
7/11/13,18.397081
7/12/13,18.32806
7/15/13,18.358738
7/16/13,18.596462
7/17/13,18.519775
7/18/13,17.821928
7/19/13,17.668564
7/22/13,17.461504
7/23/13,17.446165
7/24/13,17.584204
7/25/13,17.683897
7/26/13,17.837269
7/29/13,17.821928
7/30/13,17.929289
7/31/13,17.898617
8/1/13,17.79126
8/2/13,17.806593
8/5/13,17.748516
8/6/13,17.65559
8/7/13,17.578157
8/8/13,17.384567
8/9/13,17.431026
8/12/13,17.531693
8/13/13,17.438768
8/14/13,17.477488
8/15/13,17.059326
8/16/13,16.966408
8/19/13,17.252922
8/20/13,17.438768
8/21/13,17.167746
8/22/13,17.237436
8/23/13,17.376822
8/26/13,17.245176
8/27/13,17.183228
8/28/13,17.260668
8/29/13,17.08256
8/30/13,17.020605
9/3/13,17.0903
9/4/13,17.531693
9/5/13,17.500717
9/6/13,17.55493
9/9/13,17.74077
9/10/13,17.794981
9/11/13,17.663336
9/12/13,17.523951
9/13/13,18.151188
9/16/13,18.112467
9/17/13,18.383493
9/18/13,18.507397
9/19/13,18.515137
9/20/13,18.406736
9/23/13,18.290575
9/24/13,18.352522
9/25/13,18.352522
9/26/13,18.127954
9/27/13,17.794981
9/30/13,17.748516
10/1/13,17.678827
10/2/13,17.725285
10/3/13,17.500717
10/4/13,17.663336
10/7/13,17.678827
10/8/13,17.407793
10/9/13,17.492973
10/10/13,17.887903
10/11/13,18.011805
10/14/13,18.158932
10/15/13,18.112467
10/16/13,18.352522
10/17/13,18.522881
10/18/13,18.491907
10/21/13,18.693245
10/22/13,18.639042
10/23/13,18.383493
10/24/13,18.414469
10/25/13,18.770681
10/28/13,18.863605
10/29/13,18.987509
10/30/13,18.972017
10/31/13,18.94878
11/1/13,18.840376
11/4/13,18.786173
11/5/13,18.782261
11/6/13,18.954216
11/7/13,18.805706
11/8/13,18.829161
11/11/13,18.891687
11/12/13,19.094913
11/13/13,19.227787
11/14/13,19.063646
11/15/13,19.165258
11/18/13,19.227787
11/19/13,19.305948
11/20/13,19.196518
11/21/13,19.720201
11/22/13,18.657202
11/25/13,18.563408
11/26/13,18.485245
11/27/13,18.680653
11/29/13,18.633751
12/2/13,18.524326
12/3/13,18.407087
12/4/13,18.55559
12/5/13,18.962036
12/6/13,19.399734
12/9/13,19.485712
12/10/13,19.399734
12/11/13,19.087095
12/12/13,19.126167
12/13/13,18.985483
12/16/13,19.110542
12/17/13,19.274681
12/18/13,19.657675
12/19/13,19.649858
12/20/13,19.58733
12/23/13,19.790546
12/24/13,19.87653
12/26/13,20.087559
12/27/13,20.009403
12/30/13,20.204807
12/31/13,20.290787
1/2/14,20.157911
1/3/14,20.150095
1/6/14,19.899973
1/7/14,20.001581
1/8/14,19.87653
1/9/14,19.782738
1/10/14,19.954685
1/13/14,19.931236
1/14/14,20.720678
1/15/14,20.84573
1/16/14,20.74412
1/17/14,20.204807
1/21/14,20.001581
1/22/14,19.782738
1/23/14,19.642036
1/24/14,19.391924
1/27/14,19.321581
1/28/14,19.462269
1/29/14,19.290312
1/30/14,19.337206
1/31/14,19.180887
2/3/14,18.719732
2/4/14,18.618124
2/5/14,18.558947
2/6/14,18.929808
2/7/14,19.103401
2/10/14,19.166527
2/11/14,19.308559
2/12/14,19.371683
2/13/14,19.490047
2/14/14,19.537388
2/18/14,19.537388
2/19/14,19.332228
2/20/14,19.521608
2/21/14,19.269108
2/24/14,19.434801
2/25/14,19.426918
2/26/14,19.568949
2/27/14,19.537388
2/28/14,19.537388
3/3/14,19.332228
3/4/14,19.41902
3/5/14,19.332228
3/6/14,19.434801
3/7/14,19.442698
3/10/14,19.600515
3/11/14,19.513716
3/12/14,19.537388
3/13/14,19.387468
3/14/14,19.332228
3/17/14,19.490047
3/18/14,19.58473
3/19/14,19.74255
3/20/14,20.066072
3/21/14,19.860909
3/24/14,19.821457
3/25/14,20.089743
3/26/14,20.026611
3/27/14,19.97138
3/28/14,20.215992
3/31/14,20.365917
4/1/14,20.507946
4/2/14,20.429037
4/3/14,20.839359
4/4/14,20.642084
4/7/14,20.902479
4/8/14,21.233889
4/9/14,21.289125
4/10/14,20.855137
4/11/14,20.657873
4/14/14,20.957718
4/15/14,21.123423
4/16/14,21.249676
4/17/14,21.33647
4/21/14,21.265453
4/22/14,21.178658
4/23/14,21.107639
4/24/14,21.107639
4/25/14,20.720991
4/28/14,20.776234
4/29/14,20.894592
4/30/14,21.060299
5/1/14,20.870916
5/2/14,20.839359
5/5/14,20.827421
5/6/14,20.851297
5/7/14,20.986591
5/8/14,20.962715
5/9/14,20.930876
5/12/14,20.986591
5/13/14,21.050259
5/14/14,20.954752
5/15/14,20.700079
5/16/14,20.54887
5/19/14,20.723957
5/20/14,20.723957
5/21/14,20.851297
5/22/14,20.811504
5/23/14,20.92292
5/27/14,21.257175
5/28/14,21.392469
5/29/14,21.456146
5/30/14,21.742645
6/2/14,21.694895
6/3/14,22.013233
6/4/14,21.96549
6/5/14,22.013233
6/6/14,22.419113
6/9/14,22.212194
6/10/14,22.474829
6/11/14,22.228117
6/12/14,22.251991
6/13/14,23.772066
6/16/14,23.88348
6/17/14,23.835735
6/18/14,23.81982
6/19/14,23.947151
6/20/14,24.034698
6/23/14,24.058569
6/24/14,24.273453
6/25/14,24.575876
6/26/14,24.496294
6/27/14,24.615669
6/30/14,24.591795
7/1/14,24.655455
7/2/14,24.655455
7/3/14,24.782797
7/7/14,24.695255
7/8/14,24.504248
7/9/14,24.583834
7/10/14,24.878304
7/11/14,24.870337
7/14/14,25.061344
7/15/14,25.236431
7/16/14,27.576235
7/17/14,26.820175
7/18/14,26.820175
7/21/14,27.106686
7/22/14,27.687649
7/23/14,27.45686
7/24/14,27.257893
7/25/14,27.257893
7/28/14,27.24198
7/29/14,27.210136
7/30/14,27.337479
7/31/14,26.97138
8/1/14,26.852013
8/4/14,27.098721
8/5/14,26.293571
8/6/14,26.317606
8/7/14,26.181412
8/8/14,26.117319
8/11/14,26.453802
8/12/14,26.541924
8/13/14,27.319036
8/14/14,27.190853
8/15/14,27.375118
8/18/14,27.567394
8/19/14,27.511312
8/20/14,27.639502
8/21/14,28.160238
8/22/14,27.991993
8/25/14,27.887856
8/26/14,27.879839
8/27/14,27.87183
8/28/14,27.759666
8/29/14,27.975981
9/2/14,27.69558
9/3/14,27.69558
9/4/14,27.96797
9/5/14,28.040073
9/8/14,28.304445
9/9/14,27.96797
9/10/14,28.056091
9/11/14,28.056091
9/12/14,27.73563
9/15/14,27.671539
9/16/14,27.983984
9/17/14,28.024044
9/18/14,28.17627
9/19/14,27.895868
9/22/14,27.807735
9/23/14,27.575403
9/24/14,27.839787
9/25/14,27.351093
9/26/14,27.447214
9/29/14,27.959957
9/30/14,27.895868
10/1/14,27.230913
10/2/14,26.854378
10/3/14,27.262955
10/6/14,27.327053
10/7/14,26.814316
10/8/14,27.455229
10/9/14,26.934483
10/10/14,25.564533
10/13/14,25.21203
10/14/14,25.7488
10/15/14,25.059813
10/16/14,24.715322
10/17/14,25.139927
10/20/14,25.300158
10/21/14,26.12533
10/22/14,25.852942
10/23/14,26.189421
10/24/14,26.581982
10/27/14,26.598009
10/28/14,27.030632
10/29/14,27.174833
10/30/14,26.101303
10/31/14,27.246933
11/3/14,27.48728
11/4/14,27.671539
11/5/14,27.223993
11/6/14,27.272381
11/7/14,27.078833
11/10/14,26.820787
11/11/14,26.861113
11/12/14,26.917562
11/13/14,27.159487
11/14/14,27.377213
11/17/14,27.611059
11/18/14,27.990068
11/19/14,27.699762
11/20/14,28.99
11/21/14,28.699694
11/24/14,29.231922
11/25/14,29.288366
11/26/14,29.756071
11/28/14,30.038319
12/1/14,29.97381
12/2/14,30.320559
12/3/14,30.18347
12/4/14,30.207664
12/5/14,30.377005
12/8/14,29.998003
12/9/14,29.748011
12/10/14,29.369005
12/11/14,29.594809
12/12/14,29.215792
12/15/14,28.965799
12/16/14,28.675512
12/17/14,29.223856
12/18/14,29.852842
12/19/14,29.328684
12/22/14,30.006058
12/23/14,30.18347
12/24/14,30.191532
12/26/14,30.280237
12/29/14,29.981878
12/30/14,29.643187
12/31/14,29.264179
1/2/15,29.320627
1/5/15,28.99
1/6/15,28.449724
1/7/15,29.046457
1/8/15,29.586733
1/9/15,29.643187
1/12/15,29.514156
1/13/15,29.433525
1/14/15,29.312551
1/15/15,29.183538
1/16/15,29.393209
1/20/15,29.102896
1/21/15,29.417389
1/22/15,29.764154
1/23/15,29.393209
1/26/15,28.87711
1/27/15,27.570745
1/28/15,27.240112
1/29/15,27.58687
1/30/15,26.643383
2/2/15,27.135283
2/3/15,27.175608
2/4/15,27.289312
2/5/15,27.565451
2/6/15,27.045658
2/9/15,26.745155
2/10/15,27.370535
2/11/15,27.248709
2/12/15,27.71977
2/13/15,27.90657
2/17/15,28.21521
2/18/15,27.833479
2/19/15,27.784748
2/20/15,27.947182
2/23/15,27.419264
2/24/15,27.947182
2/25/15,27.573582
2/26/15,27.329916
2/27/15,27.005051
3/2/15,27.66292
3/3/15,27.695402
3/4/15,27.711645
3/5/15,27.394896
3/6/15,26.956322
3/9/15,26.574596
3/10/15,25.746172
3/11/15,26.257843
3/12/15,25.015202
3/13/15,25.120787
3/16/15,25.039574
3/17/15,24.844643
3/18/15,25.088299
3/19/15,24.966471
3/20/15,25.429411
3/23/15,25.340078
3/24/15,25.007082
3/25/15,24.276119
3/26/15,24.430437
3/27/15,25.989826
3/30/15,25.551241
3/31/15,25.396933
4/1/15,25.023323
4/2/15,25.023323
4/6/15,25.210131
4/7/15,25.388809
4/8/15,25.429411
4/9/15,25.372566
4/10/15,25.932966
4/13/15,25.770533
4/14/15,25.575609
4/15/15,26.663935
4/16/15,26.696417
4/17/15,26.371544
4/20/15,26.58271
4/21/15,26.339064
4/22/15,26.558353
4/23/15,26.274086
4/24/15,26.054806
4/27/15,26.395916
4/28/15,26.818249
4/29/15,26.712666
4/30/15,26.43652
5/1/15,27.14312
5/4/15,27.151239
5/5/15,26.701313
5/6/15,26.357731
5/7/15,26.374088
5/8/15,26.832205
5/11/15,26.742216
5/12/15,26.382271
5/13/15,26.701313
5/14/15,26.971273
5/15/15,26.987637
5/18/15,27.331217
5/19/15,27.118523
5/20/15,27.298496
5/21/15,27.445745
5/22/15,27.363935
5/26/15,27.077618
5/27/15,27.576637
5/28/15,27.822044
5/29/15,28.19018
6/1/15,27.740244
6/2/15,27.216688
6/3/15,26.774937
6/4/15,26.431358
6/5/15,26.046867
6/8/15,25.605124
6/9/15,25.564213
6/10/15,26.030506
6/11/15,26.055048
6/12/15,25.621479
6/15/15,25.678743
6/16/15,25.883257
6/17/15,26.13686
6/18/15,26.488621
6/19/15,26.235022
6/22/15,26.390451
6/23/15,26.251381
6/24/15,26.104132
6/25/15,26.169573
6/26/15,25.376064
6/29/15,24.860691
6/30/15,24.885233
7/1/15,24.6889
7/2/15,24.999756
7/6/15,24.574371
7/7/15,24.459841
7/8/15,24.13262
7/9/15,23.666334
7/10/15,23.862661
7/13/15,24.320772
7/14/15,24.255329
7/15/15,24.288055
7/16/15,24.459841
7/17/15,24.108078
7/20/15,23.805397
7/21/15,23.494539
7/22/15,23.404552
7/23/15,23.396374
7/24/15,22.954626
7/27/15,23.191856
7/28/15,23.690872
7/29/15,23.731775
7/30/15,23.649969
7/31/15,23.682692
8/3/15,23.764492
8/4/15,23.829941
8/5/15,24.019653
8/6/15,23.928923
8/7/15,23.82169
8/10/15,24.448578
8/11/15,23.895927
8/12/15,24.300104
8/13/15,23.813448
8/14/15,23.93717
8/17/15,23.986666
8/18/15,23.846434
8/19/15,23.392765
8/20/15,22.708139
8/21/15,21.90803
8/24/15,21.652336
8/25/15,21.33889
8/26/15,22.518427
8/27/15,22.864862
8/28/15,23.442261
8/31/15,23.541239
9/1/15,22.947346
9/2/15,23.590729
9/3/15,23.986666
9/4/15,23.524746
9/8/15,24.333097
9/9/15,24.118645
9/10/15,24.143381
9/11/15,24.308353
9/14/15,24.242365
9/15/15,24.522816
9/16/15,24.555803
9/17/15,24.506319
9/18/15,23.93717
9/21/15,24.052649
9/22/15,23.64847
9/23/15,23.706207
9/24/15,23.491755
9/25/15,23.763954
9/28/15,23.722713
9/29/15,24.118645
9/30/15,24.861
10/1/15,24.745527
10/2/15,25.166203
10/5/15,25.743591
10/6/15,26.180765
10/7/15,26.659178
10/8/15,26.824148
10/9/15,26.5107
10/12/15,26.568441
10/13/15,26.428221
10/14/15,27.055105
10/15/15,27.013865
10/16/15,27.253071
10/19/15,27.706736
10/20/15,27.58301
10/21/15,27.52527
10/22/15,28.374868
10/23/15,28.7873
10/26/15,28.531595
10/27/15,28.432604
10/28/15,28.630568
10/29/15,28.069666
10/30/15,27.929445
11/2/15,28.135662
11/3/15,28.300625
11/4/15,28.367086
11/5/15,28.242487
11/6/15,28.109577
11/9/15,27.702555
11/10/15,27.586262
11/11/15,27.295528
11/12/15,26.913424
11/13/15,26.672539
11/16/15,26.664227
11/17/15,27.11278
11/18/15,27.544731
11/19/15,28.491682
11/20/15,28.790731
11/23/15,28.641199
11/24/15,28.541523
11/25/15,28.616282
11/27/15,28.624586
11/30/15,28.882092
12/1/15,29.1479
12/2/15,28.93194
12/3/15,28.275711
12/4/15,29.0233
12/7/15,29.06484
12/8/15,28.86548
12/9/15,28.915321
12/10/15,28.882092
12/11/15,28.466764
12/14/15,28.632893
12/15/15,29.222673
12/16/15,29.322342
12/17/15,28.998386
12/18/15,28.134495
12/21/15,28.441833
12/22/15,28.848869
12/23/15,29.073151
12/24/15,29.056536
12/28/15,29.014999
12/29/15,29.438641
12/30/15,29.06484
12/31/15,28.616282
1/4/16,28.234179
1/5/16,28.101276
1/6/16,27.478283
1/7/16,26.448257
1/8/16,26.174137
1/11/16,26.631004
1/12/16,27.146011
1/13/16,26.506401
1/14/16,27.19585
1/15/16,24.72048
1/19/16,24.753706
1/20/16,24.579269
1/21/16,24.637413
1/22/16,24.861694
1/25/16,24.587574
1/26/16,24.869997
1/27/16,24.762012
1/28/16,24.894918
1/29/16,25.767117
2/1/16,25.600983
2/2/16,24.753706
2/3/16,24.586109
2/4/16,24.946436
2/5/16,24.334721
2/8/16,24.150366
2/9/16,24.141987
2/10/16,23.655956
2/11/16,23.647581
2/12/16,23.999531
2/16/16,24.116848
2/17/16,24.695049
2/18/16,24.653147
2/19/16,24.058187
2/22/16,24.59449
2/23/16,24.13361
2/24/16,24.460411
2/25/16,24.820745
2/26/16,24.971579
2/29/16,24.795605
3/1/16,25.449223
3/2/16,25.591682
3/3/16,25.625198
3/4/16,25.667091
3/7/16,25.926868
3/8/16,25.608435
3/9/16,25.868206
3/10/16,26.186638
3/11/16,26.614002
3/14/16,26.337477
3/15/16,26.521828
3/16/16,26.555346
3/17/16,26.798359
3/18/16,27.384941
3/21/16,27.100029
3/22/16,27.083269
3/23/16,26.815119
3/24/16,26.71456
3/28/16,26.731321
3/29/16,27.133549
3/30/16,27.41008
3/31/16,27.108406
4/1/16,27.192205
4/4/16,26.815119
4/5/16,26.731321
4/6/16,26.882154
4/7/16,26.43803
4/8/16,26.505074
4/11/16,26.538589
4/12/16,26.697803
4/13/16,26.924059
4/14/16,26.647522
4/15/16,26.362612
4/18/16,26.521828
4/19/16,26.479931
4/20/16,26.815119
4/21/16,26.789978
4/22/16,26.513451
4/25/16,26.303953
4/26/16,26.312336
4/27/16,26.605625
4/28/16,26.069321
4/29/16,25.373804
5/2/16,25.650337
5/3/16,25.440844
5/4/16,25.229546
5/5/16,25.271799
5/6/16,25.390133
5/9/16,25.187279
5/10/16,25.474648
5/11/16,25.407038
5/12/16,25.153469
5/13/16,25.280258
5/16/16,25.685957
5/17/16,25.339415
5/18/16,25.34787
5/19/16,25.043594
5/20/16,25.483101
5/23/16,25.55072
5/24/16,26.252249
5/25/16,26.531162
5/26/16,26.615686
5/27/16,26.6833
5/31/16,26.700203
6/1/16,26.759371
6/2/16,26.843889
6/3/16,26.725563
6/6/16,26.776276
6/7/16,26.945316
6/8/16,26.953772
6/9/16,26.996033
6/10/16,27.080555
6/13/16,27.190426
6/14/16,27.165066
6/15/16,26.717113
6/16/16,26.784725
6/17/16,26.843889
6/20/16,27.190426
6/21/16,27.317211
6/22/16,27.291855
6/23/16,27.883505
6/24/16,26.666395
6/27/16,25.964876
6/28/16,26.362125
6/29/16,26.987579
6/30/16,27.722912
7/1/16,27.680653
7/5/16,27.621485
7/6/16,27.866602
7/7/16,28.060993
7/8/16,28.737167
7/11/16,29.058348
7/12/16,29.53166
7/13/16,29.59082
7/14/16,29.751423
7/15/16,29.641539
7/18/16,29.624632
7/19/16,29.709162
7/20/16,30.165571
7/21/16,28.965376
7/22/16,29.29501
7/25/16,29.320362
7/26/16,29.658443
7/27/16,29.438694
7/28/16,29.387976
7/29/16,29.464046
8/1/16,29.455591
8/2/16,29.21048
8/3/16,29.167904
8/4/16,29.448938
8/5/16,29.789583
8/8/16,29.840683
8/9/16,29.738485
8/10/16,29.406351
8/11/16,29.534096
8/12/16,29.440428
8/15/16,29.729969
8/16/16,29.985455
8/17/16,29.823645
8/18/16,29.781069
8/19/16,30.011
8/22/16,30.113192
8/23/16,30.147259
8/24/16,29.934361
8/25/16,29.883257
8/26/16,30.028032
8/29/16,30.275003
8/30/16,30.402746
8/31/16,30.56455
9/1/16,30.675262
9/2/16,30.726362
9/6/16,31.143652
9/7/16,31.049967
9/8/16,31.032948
9/9/16,30.181326
9/12/16,30.726362
9/13/16,30.326109
9/14/16,30.334612
9/15/16,31.135138
9/16/16,32.080429
9/19/16,31.646107
9/20/16,31.629076
9/21/16,31.893087
9/22/16,31.978237
9/23/16,31.671658
9/26/16,31.211784
9/27/16,31.663137
9/28/16,31.88456
9/29/16,31.782372
9/30/16,32.148563
10/3/16,32.071926
10/4/16,31.969725
10/5/16,32.352951
10/6/16,32.421085
10/7/16,32.446617
10/10/16,32.378498
10/11/16,31.739796
10/12/16,31.620569
10/13/16,31.484306
10/14/16,31.893087
10/17/16,31.756815
10/18/16,32.148563
10/19/16,30.240936
10/20/16,30.172802
10/21/16,29.934361
10/24/16,30.028032
10/25/16,29.891771
10/26/16,29.738485
10/27/16,29.644814
10/28/16,29.585196
10/31/16,29.695908
11/1/16,29.39784
11/2/16,29.465963
11/3/16,29.114159
11/4/16,28.839584
11/7/16,29.766285
11/8/16,29.809195
11/9/16,29.817766
11/10/16,29.603258
11/11/16,29.697649
11/14/16,29.586092
11/15/16,29.955069
11/16/16,29.895004
11/17/16,30.049452
11/18/16,29.989389
11/21/16,30.015139
11/22/16,30.444172
11/23/16,30.203901
11/25/16,30.40984
11/28/16,30.4699
11/29/16,30.298292
11/30/16,29.774868
12/1/16,28.968292
12/2/16,29.311516
12/5/16,29.508869
12/6/16,29.792036
12/7/16,30.461321
12/8/16,30.632936
12/9/16,30.684416
12/12/16,30.864614
12/13/16,31.576813
12/14/16,31.362291
12/15/16,31.56823
12/16/16,31.156361
12/19/16,31.654028
12/20/16,31.92861
12/21/16,31.731268
12/22/16,31.688358
12/23/16,31.722681
12/27/16,31.808491
12/28/16,31.430937
12/29/16,31.45668
12/30/16,31.122036
1/3/17,31.405197
1/4/17,31.242157
1/5/17,31.190674
1/6/17,31.302229
1/9/17,31.413778
1/10/17,31.353712
1/11/17,31.705519
1/12/17,31.499584
1/13/17,31.56823
1/17/17,31.576813
1/18/17,31.542484
1/19/17,31.379454
1/20/17,31.696932
