,Date,State,Month,Year,Avg_Price,New_Cases,Vaccine_Pct,price_pct_ch,new_cases_pct_ch
88,2000-02-01,WI,2,2000,123737.33333333333,,,0.012393376548502921,
89,2000-02-01,WV,2,2000,61925.77777777778,,,0.16174483135404927,
90,2000-03-01,AK,3,2000,145621.0,,,0.11481293054849129,
91,2000-03-01,AL,3,2000,104900.85714285714,,,0.1720221814486056,
92,2000-03-01,AR,3,2000,70202.0,,,0.21984924623115187,
93,2000-03-01,AZ,3,2000,123599.57142857143,,,0.19919465139199843,
94,2000-03-01,CA,3,2000,220928.84210526315,,,0.521062700660857,
95,2000-03-01,CO,3,2000,201777.45454545456,,,0.23714029845085527,
96,2000-03-01,CT,3,2000,184876.6,,,0.43121899493054894,
97,2000-03-01,DC,3,2000,193434.0,,,0.1957981103928308,
98,2000-03-01,DE,3,2000,136434.0,,,0.2770897491492619,
99,2000-03-01,FL,3,2000,117003.85714285714,,,0.29524280690067517,
100,2000-03-01,GA,3,2000,107875.4,,,0.2990131450492539,
101,2000-03-01,HI,3,2000,231871.0,,,0.15333713436651575,
102,2000-03-01,IA,3,2000,105845.0,,,0.24055080451932387,
103,2000-03-01,ID,3,2000,104676.0,,,-0.02292263610315093,
104,2000-03-01,IL,3,2000,116671.25,,,0.2541342464694063,
105,2000-03-01,IN,3,2000,110318.66666666667,,,0.3018547702751784,
106,2000-03-01,KS,3,2000,84963.0,,,0.07774126294215478,
107,2000-03-01,KY,3,2000,93650.5,,,0.18471402311064367,
108,2000-03-01,LA,3,2000,86161.6,,,0.16298269965382417,
109,2000-03-01,MA,3,2000,168296.33333333334,,,0.42825657999427946,
110,2000-03-01,MD,3,2000,135721.4,,,0.2018486799362007,
111,2000-03-01,ME,3,2000,106376.75,,,0.46892598005765507,
112,2000-03-01,MI,3,2000,118316.1052631579,,,0.23145020877779476,
113,2000-03-01,MN,3,2000,123499.33333333333,,,0.4451601709067887,
114,2000-03-01,MO,3,2000,87108.5,,,0.2087958862033723,
115,2000-03-01,NC,3,2000,122585.1875,,,0.23943643256580938,
116,2000-03-01,NE,3,2000,121585.0,,,0.22462648119525586,
117,2000-03-01,NH,3,2000,113715.0,,,0.5134022289169815,
118,2000-03-01,NJ,3,2000,137684.25,,,0.3377769032744782,
119,2000-03-01,NV,3,2000,176040.25,,,0.22331595008198146,
120,2000-03-01,NY,3,2000,80426.48,,,0.40548462903648996,
121,2000-03-01,OH,3,2000,99165.95238095238,,,0.18560328524550584,
122,2000-03-01,OK,3,2000,63942.0,,,0.1749121752881777,
123,2000-03-01,OR,3,2000,144329.9,,,0.16864822548059433,
124,2000-03-01,PA,3,2000,93510.5,,,0.2888054562015352,
125,2000-03-01,RI,3,2000,156673.0,,,0.5474265177769277,
126,2000-03-01,SC,3,2000,147797.75,,,0.2751162289740483,
127,2000-03-01,TN,3,2000,94860.25,,,0.11894766672067014,
128,2000-03-01,TX,3,2000,116301.28571428571,,,0.11362728038515346,
129,2000-03-01,UT,3,2000,178165.5,,,0.10310031351485893,
130,2000-03-01,VA,3,2000,130686.2,,,0.3510738775541533,
131,2000-03-01,VT,3,2000,122402.0,,,0.2974458984422945,
132,2000-03-01,WA,3,2000,153463.7142857143,,,0.1638245240743741,
133,2000-03-01,WI,3,2000,123965.33333333333,,,0.1842612846567393,
134,2000-03-01,WV,3,2000,62003.11111111111,,,0.12488068153271303,
135,2000-04-01,AK,4,2000,145761.0,,,0.09613997981059441,
136,2000-04-01,AL,4,2000,105255.42857142857,,,0.3380062262871242,
137,2000-04-01,AR,4,2000,70456.70588235294,,,0.3628185555296648,
138,2000-04-01,AZ,4,2000,124111.57142857143,,,0.4142409185422524,
139,2000-04-01,CA,4,2000,223472.42105263157,,,1.1513114010512693,
140,2000-04-01,CO,4,2000,203088.54545454544,,,0.6497707645506612,
141,2000-04-01,CT,4,2000,186345.6,,,0.7945840630993795,
142,2000-04-01,DC,4,2000,194239.0,,,0.4161626187743517,
143,2000-04-01,DE,4,2000,137299.0,,,0.6340061861412893,
144,2000-04-01,FL,4,2000,117643.38095238095,,,0.5465835273643638,
145,2000-04-01,GA,4,2000,108424.73333333334,,,0.5092294752402804,
146,2000-04-01,HI,4,2000,232312.0,,,0.19019196018474904,
147,2000-04-01,IA,4,2000,106358.0,,,0.4846709811516803,
148,2000-04-01,ID,4,2000,104718.0,,,0.04012381061562209,
149,2000-04-01,IL,4,2000,117334.25,,,0.5682633896525457,
150,2000-04-01,IN,4,2000,110837.33333333333,,,0.4701531321384067,
151,2000-04-01,KS,4,2000,85052.0,,,0.10475148005602009,
152,2000-04-01,KY,4,2000,93947.08333333333,,,0.31669167098236084,
153,2000-04-01,LA,4,2000,86310.0,,,0.17223449889509634,
154,2000-04-01,MA,4,2000,169729.83333333334,,,0.8517713794517157,
155,2000-04-01,MD,4,2000,136217.8,,,0.365749248092051,
156,2000-04-01,ME,4,2000,107310.0,,,0.8773063662877556,
157,2000-04-01,MI,4,2000,118808.0,,,0.41574622131792527,
158,2000-04-01,MN,4,2000,124754.66666666667,,,1.0164697245329313,
159,2000-04-01,MO,4,2000,87430.0,,,0.3690799405339229,
160,2000-04-01,NC,4,2000,123135.4375,,,0.44887152454695656,
161,2000-04-01,NE,4,2000,122151.0,,,0.46551795040505883,
162,2000-04-01,NH,4,2000,114693.33333333333,,,0.8603379794515531,
163,2000-04-01,NJ,4,2000,138753.0,,,0.776232575621405,
164,2000-04-01,NV,4,2000,176853.0,,,0.46168418870116135,
165,2000-04-01,NY,4,2000,81103.6,,,0.8419117683628796,
166,2000-04-01,OH,4,2000,99571.95238095238,,,0.4094147136713966,
167,2000-04-01,OK,4,2000,64145.705882352944,,,0.3185791535343707,
168,2000-04-01,OR,4,2000,144923.7,,,0.41141856261246446,
169,2000-04-01,PA,4,2000,94052.5,,,0.5796140540367034,
170,2000-04-01,RI,4,2000,158271.0,,,1.019958767624285,
171,2000-04-01,SC,4,2000,149293.0,,,1.0116865784492557,
172,2000-04-01,TN,4,2000,95116.05,,,0.2696598417145202,
173,2000-04-01,TX,4,2000,116603.71428571429,,,0.2600388891413896,
174,2000-04-01,UT,4,2000,178594.0,,,0.24050671987561056,
175,2000-04-01,VA,4,2000,131477.4,,,0.6054197000142203,
176,2000-04-01,VT,4,2000,123250.5,,,0.6932076273263421,
177,2000-04-01,WA,4,2000,153951.85714285713,,,0.31808356745102184,
178,2000-04-01,WI,4,2000,124230.33333333333,,,0.2137694409189761,
179,2000-04-01,WV,4,2000,62149.11111111111,,,0.23547205516569747,
180,2000-05-01,AK,5,2000,146033.0,,,0.186606842708259,
181,2000-05-01,AL,5,2000,105653.14285714286,,,0.3778563168781224,
182,2000-05-01,AR,5,2000,70684.5294117647,,,0.32335251351685024,
183,2000-05-01,AZ,5,2000,124708.85714285714,,,0.481249014423657,
184,2000-05-01,CA,5,2000,226218.05263157896,,,1.2286221118536833,
185,2000-05-01,CO,5,2000,204533.18181818182,,,0.7113332563404962,
186,2000-05-01,CT,5,2000,187437.4,,,0.5859006061854855,
187,2000-05-01,DC,5,2000,195356.0,,,0.5750647398308217,
188,2000-05-01,DE,5,2000,138533.0,,,0.8987683814157377,
189,2000-05-01,FL,5,2000,118291.66666666667,,,0.5510600843307456,
190,2000-05-01,GA,5,2000,109003.93333333333,,,0.5341954572480656,
191,2000-05-01,HI,5,2000,233738.66666666666,,,0.6141166477266147,
192,2000-05-01,IA,5,2000,106826.33333333333,,,0.4403367243962064,
193,2000-05-01,ID,5,2000,105075.0,,,0.34091560190225856,
194,2000-05-01,IL,5,2000,117848.0,,,0.43785169292001047,
195,2000-05-01,IN,5,2000,111384.66666666667,,,0.4938167645077485,
196,2000-05-01,KS,5,2000,85288.0,,,0.2774773079998072,
197,2000-05-01,KY,5,2000,94234.16666666667,,,0.30557982552235075,
198,2000-05-01,LA,5,2000,86485.4,,,0.20322094774649635,
199,2000-05-01,MA,5,2000,171318.66666666666,,,0.9360955007909455,
200,2000-05-01,MD,5,2000,136912.8,,,0.5102123217376908,
201,2000-05-01,ME,5,2000,108070.5,,,0.7086944366787806,
202,2000-05-01,MI,5,2000,119446.0,,,0.537000875361926,
203,2000-05-01,MN,5,2000,125882.0,,,0.9036402111878283,
204,2000-05-01,MO,5,2000,87713.5,,,0.32425940752602855,
205,2000-05-01,NC,5,2000,123687.4375,,,0.4482868711129573,
206,2000-05-01,NE,5,2000,122549.0,,,0.3258262314676186,
207,2000-05-01,NH,5,2000,115671.16666666667,,,0.852563357358771,
208,2000-05-01,NJ,5,2000,139775.5,,,0.7369210035098384,
209,2000-05-01,NV,5,2000,177536.75,,,0.3866205266520817,
210,2000-05-01,NY,5,2000,81647.12,,,0.6701552088933083,
211,2000-05-01,OH,5,2000,100008.0,,,0.43792213431683713,
212,2000-05-01,OK,5,2000,64384.58823529412,,,0.3724058370786265,
213,2000-05-01,OR,5,2000,145461.8,,,0.3712988282799756,
214,2000-05-01,PA,5,2000,94367.07142857143,,,0.334463654417938,
215,2000-05-01,RI,5,2000,159229.0,,,0.6052909250589211,
216,2000-05-01,SC,5,2000,150128.5,,,0.5596377593055202,
217,2000-05-01,TN,5,2000,95347.65,,,0.24349202894777822,
218,2000-05-01,TX,5,2000,116675.14285714286,,,0.061257543866521935,
219,2000-05-01,UT,5,2000,180318.5,,,0.9655979484193278,
220,2000-05-01,VA,5,2000,132137.8,,,0.5022916486027151,
221,2000-05-01,VT,5,2000,124001.75,,,0.6095309958174644,
222,2000-05-01,WA,5,2000,154428.57142857142,,,0.3096515329931604,
223,2000-05-01,WI,5,2000,124769.66666666667,,,0.4341398101912919,
224,2000-05-01,WV,5,2000,62267.333333333336,,,0.19022351262734105,
225,2000-06-01,AK,6,2000,146140.0,,,0.07327110995460906,
226,2000-06-01,AL,6,2000,106066.85714285714,,,0.3915778315025431,
227,2000-06-01,AR,6,2000,70786.88235294117,,,0.14480246530359508,
228,2000-06-01,AZ,6,2000,125290.28571428571,,,0.46622877055357836,
229,2000-06-01,CA,6,2000,229402.42105263157,,,1.4076544219212783,
230,2000-06-01,CO,6,2000,206328.9090909091,,,0.8779637889384517,
231,2000-06-01,CT,6,2000,188706.6,,,0.6771327387170345,
232,2000-06-01,DC,6,2000,196585.0,,,0.6291078850918286,
233,2000-06-01,DE,6,2000,139903.0,,,0.9889340445958794,
234,2000-06-01,FL,6,2000,118866.61904761905,,,0.4860463946057436,
235,2000-06-01,GA,6,2000,109455.66666666667,,,0.41441929618442064,
236,2000-06-01,HI,6,2000,235398.0,,,0.709909642677875,
237,2000-06-01,IA,6,2000,107223.0,,,0.3713191816000494,
238,2000-06-01,ID,6,2000,105473.0,,,0.3787770640019117,
239,2000-06-01,IL,6,2000,118352.5,,,0.4280938157626757,
240,2000-06-01,IN,6,2000,111658.66666666667,,,0.24599436188104118,
241,2000-06-01,KS,6,2000,85603.0,,,0.36933683519368987,
242,2000-06-01,KY,6,2000,94468.83333333333,,,0.2490250351517842,
243,2000-06-01,LA,6,2000,86582.8,,,0.11262016479083314,
244,2000-06-01,MA,6,2000,172723.66666666666,,,0.8201091143988926,
245,2000-06-01,MD,6,2000,137577.0,,,0.485126299367189,
246,2000-06-01,ME,6,2000,108764.5,,,0.6421733960701559,
247,2000-06-01,MI,6,2000,119953.05263157895,,,0.4245036515069023,
248,2000-06-01,MN,6,2000,127059.66666666667,,,0.93553221800311,
249,2000-06-01,MO,6,2000,88005.5,,,0.33290200482252175,
250,2000-06-01,NC,6,2000,124140.9375,,,0.3666500084133384,
251,2000-06-01,NE,6,2000,122888.0,,,0.27662404425985443,
252,2000-06-01,NH,6,2000,116614.0,,,0.8150979716927464,
253,2000-06-01,NJ,6,2000,140846.25,,,0.766049844214467,
254,2000-06-01,NV,6,2000,178161.0,,,0.3516173411983736,
255,2000-06-01,NY,6,2000,82149.72,,,0.6155759076376555,
256,2000-06-01,OH,6,2000,100426.42857142857,,,0.41839509982057876,
257,2000-06-01,OK,6,2000,64599.23529411765,,,0.333382669217519,
258,2000-06-01,OR,6,2000,146047.8,,,0.402854907611494,
259,2000-06-01,PA,6,2000,94652.14285714286,,,0.30208781967679954,
260,2000-06-01,RI,6,2000,159845.0,,,0.38686420187277193,
261,2000-06-01,SC,6,2000,151610.5,,,0.9871543377839576,
262,2000-06-01,TN,6,2000,95604.15,,,0.2690155446935405,
263,2000-06-01,TX,6,2000,116696.42857142857,,,0.018243572507792294,
264,2000-06-01,UT,6,2000,181823.0,,,0.8343569850015387,
265,2000-06-01,VA,6,2000,132719.8,,,0.44044928854574117,
266,2000-06-01,VT,6,2000,124783.0,,,0.6300314310080379,
267,2000-06-01,WA,6,2000,154891.57142857142,,,0.2998149861239696,
268,2000-06-01,WI,6,2000,125273.66666666667,,,0.4039443347608529,
